gage,name,gage,sgr_dk_sav,glc_pc_s06,glc_pc_s07,nli_ix_sav,glc_pc_s04,glc_pc_s05,glc_pc_s02,glc_pc_s03,glc_pc_s01,pet_mm_syr,glc_pc_s08,glc_pc_s09,swc_pc_s09,ele_mt_smx,tbi_cl_smj,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,crp_pc_sse,glc_pc_s22,glc_pc_s20,glc_pc_s21,wet_pc_sg1,wet_pc_sg2,pac_pc_sse,swc_pc_s10,swc_pc_s11,swc_pc_s12,clz_cl_smj,gwt_cm_sav,glc_pc_s17,glc_pc_s18,hft_ix_s93,glc_pc_s15,ire_pc_sse,glc_pc_s16,glc_pc_s13,prm_pc_sse,glc_pc_s14,glc_pc_s11,glc_pc_s12,glc_pc_s10,kar_pc_sse,slp_dg_sav,glc_pc_s19,tmp_dc_s07,tmp_dc_s08,tmp_dc_s05,tmp_dc_s06,tmp_dc_s09,for_pc_sse,aet_mm_s06,aet_mm_s05,aet_mm_s08,aet_mm_s07,aet_mm_s09,tmp_dc_s10,tmp_dc_s11,aet_mm_s02,aet_mm_s01,tmp_dc_s12,aet_mm_s04,aet_mm_s03,lit_cl_smj,tmp_dc_s03,tmp_dc_s04,tmp_dc_s01,tmp_dc_s02,cls_cl_smj,pre_mm_syr,pnv_pc_s01,pnv_pc_s04,pnv_pc_s05,pnv_pc_s02,rdd_mk_sav,ele_mt_smn,pnv_pc_s03,pnv_pc_s08,pnv_pc_s09,pnv_pc_s06,pnv_pc_s07,wet_cl_smj,snw_pc_syr,pnv_pc_s11,pnv_pc_s12,pnv_pc_s10,pnv_pc_s15,pnv_pc_s13,pnv_pc_s14,cmi_ix_syr,pet_mm_s11,pet_mm_s12,pet_mm_s10,tmp_dc_smn,wet_pc_s08,wet_pc_s09,slt_pc_sav,wet_pc_s02,wet_pc_s03,wet_pc_s01,hdi_ix_sav,wet_pc_s06,wet_pc_s07,wet_pc_s04,wet_pc_s05,fec_cl_smj,glc_cl_smj,swc_pc_syr,hft_ix_s09,soc_th_sav,gdp_ud_sav,gdp_ud_ssu,tmp_dc_smx,cly_pc_sav,pet_mm_s02,pet_mm_s03,pet_mm_s01,snw_pc_smx,ppd_pk_sav,pet_mm_s08,aet_mm_s11,pet_mm_s09,aet_mm_s10,pet_mm_s06,pet_mm_s07,aet_mm_s12,pet_mm_s04,pet_mm_s05,inu_pc_slt,ero_kh_sav,aet_mm_syr,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,ari_ix_sav,tmp_dc_syr,tec_cl_smj,fmh_cl_smj,inu_pc_smn,pnv_cl_smj,pre_mm_s08,pre_mm_s09,run_mm_syr,pre_mm_s06,pre_mm_s07,pre_mm_s04,pre_mm_s05,snd_pc_sav,pre_mm_s02,pre_mm_s03,ele_mt_sav,pre_mm_s01,urb_pc_sse,lka_pc_sse,pre_mm_s10,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,gla_pc_sse,snw_pc_s07,snw_pc_s08,snw_pc_s09,inu_pc_smx,pre_mm_s11,pre_mm_s12,cmi_ix_s07,cmi_ix_s08,cmi_ix_s05,cmi_ix_s06,cmi_ix_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,cmi_ix_s03,cmi_ix_s04,cmi_ix_s01,cmi_ix_s02,pst_pc_sse,dis_m3_pmn,dis_m3_pmx,dis_m3_pyr,lkv_mc_usu,rev_mc_usu,ria_ha_usu,riv_tc_usu,pop_ct_usu,dor_pc_pva,area,area_fraction_used_for_aggregation
09315000,"Green River At Green River, UT",09315000,159.941884,0.0,0,234.5882772,36.09177953,0,0,0,0,996.4659752,0,0.083056651,22.05971268,3331.03312,13,39.85358992,43.14296003,44.8085867,44.15236819,40.4456859,34.04072319,27.19795541,22.72979749,4.246960786,0.009547529,0.003906283,0,3.330089764,2.85055286,8.656627136,23.99547188,27.41681871,31.93006711,8,648.6338326,0,0,36.82553341,0.03105564,2.436443013,0.883066601,9.090061209,0.887671228,0.217008338,1.113000367,52.21909533,0,4.948450045,68.73248151,0,177.6017516,165.5760335,87.15338266,138.2906669,115.5878922,36.09177953,49.93976346,46.90833031,33.83875692,45.74397094,21.96824779,57.48693892,-17.36878926,8.826627555,5.330130313,-71.35458801,32.75266661,19.03024149,3,-20.33589956,33.4830727,-82.50580396,-60.19855341,45,335.0058161,0,9.031401549,4.125436195,0,64.45478614,1705.769368,0,0.953957848,0,9.804627387,3.212049481,11,27.19041624,2.814770365,53.79272735,16.10591497,0,0.184861001,0,-64.34102636,26.56917644,14.6493783,62.05541477,-82.61647902,0,0.0,35.20977541,0.269369305,0.086543669,0.134728005,917.7188069,0,0,0,0,130,12,33.54734716,38.92426925,23.69065704,52897.42376,329240178.3,177.6017516,16.22908454,22.60689045,46.20906066,14.61919969,86.66766278,1.793730822,157.7231147,6.500195873,105.098221,13.99707397,158.871854,183.2742887,4.167485231,79.86454201,124.7568074,1.428460044,1503.350467,288.9688037,-50.72113087,-11.38175827,27.41979011,35.6587589,43.63125345,438,4,0.409789759,12,29.65014775,30.6380286,77.30448544,28.23750723,28.68462005,30.22229435,34.12341979,48.45305789,21.69126167,28.35025669,2204.710424,23.4089773,0.034889578,3.789219432,29.48655365,85.92714763,75.48750801,43.07151602,18.15388489,6.047763161,1.115537002,0.0,0.0,0.000223011,0.454421255,0.410415585,25.08438209,25.50801118,-83.67222899,-80.29733232,-71.07596791,-81.38945779,-69.6597928,4.977991069,26.20359856,65.8020186,-36.12940534,-58.90061055,19.63828215,-12.37736313,63.29020534,50.66,737.097,207.751,7599,7023,17824.686,215370.66,185.129,1417,103613.9827,0.999694248
09353800,"Los Pinos River Near Ignacio, CO",09353800,326.0201606,0.0,0,216.3810807,88.92094227,0,0,0,0,872.735895,0,0.003379391,56.2711259,3852.383853,5,84.89416972,88.07084136,89.80070268,87.7707397,79.40215408,64.97691651,55.24579774,54.10988385,3.18850589,0.0,0.0,0,14.36642652,13.12041197,62.39580046,60.996902,68.63355679,77.62875881,6,676.5013099,0,0,16.9628097,0.0,0.950647367,0.841436771,8.700252307,7.550698011,1.796241644,0.001646973,0.0,0,2.429885225,172.0229796,0,125.3091829,115.2262163,46.71778733,94.18007612,80.95929595,88.92094227,82.87920392,78.75486692,67.16386879,79.07006463,49.29157534,34.06235329,-29.9186379,19.62951496,14.59676345,-75.54403077,56.39797592,35.72288837,3,-50.82902945,-4.01236366,-87.0707934,-76.57816192,37,761.172905,0,32.30575784,40.9105547,0,34.73700227,2378.317063,0,0.0,0,16.37573631,3.270852923,11,42.19008869,0.0,7.075437211,0.0,0,0.0,0,-10.16664543,29.19913368,18.14471963,59.79312142,-87.39901271,0,0.0,34.07748589,0.0,0.0,1.049823915,951.0,0,0,0,0,130,4,72.25182473,25.43077532,66.79966542,55481.0,76712605.02,125.3091829,10.68566979,23.4419618,41.64754659,18.15141415,95.12431765,6.475393345,129.341632,18.76296794,92.16202792,34.42585919,137.3811357,150.8953536,12.70042772,67.73743483,105.254275,2.834840145,5186.072383,549.4722206,11.31862659,49.66370401,72.28627571,94.09999008,14.36610046,353,4,0.354064402,4,86.71235248,68.29178127,117.7684926,32.9525506,78.1399154,51.08165648,41.65936241,55.51350692,59.48410393,75.61318228,3032.162183,61.78736169,0.0,12.41615066,69.26291473,94.23129549,90.93534785,80.55035957,59.1575999,23.66751124,2.6688088,0.0,0.570912322,1.080067105,4.113990928,0.354064402,63.77824582,72.46420832,-44.96017152,-29.65018381,-56.88969374,-74.21003514,-21.83105069,18.90077718,46.04536287,81.96416312,35.9771291,-18.16238944,67.84027672,53.66083534,13.34558054,0.983,15.899,3.937,182,155,140.973,624.295,6.642,1361,885.6734695,1.0
09060770,"Rock Creek At Mccoy, CO",09060770,229.5488241,0.0,0,10.92095112,79.62653673,0,0,0,0,879.5493197,0,0.0,35.94333658,3248.976917,5,59.46322311,65.12253764,68.04137912,67.9307323,61.93390795,51.84631985,42.52243029,37.59811899,6.558648584,0.0,0.0,0,0.321192548,0.318921924,2.096901655,37.32499726,41.72072687,48.92284843,7,338.0418125,0,0,37.06744679,0.0,1.637302979,0.849534972,19.13114042,0.784966684,0.0,0.002396363,0.499752592,0,42.65796582,85.28418506,0,138.6454174,128.5513734,56.97327711,104.8875937,88.99578358,79.62653673,70.40752492,66.16146106,50.91655327,66.14555942,33.77117833,35.29814592,-34.50976305,12.18403317,7.659732011,-81.02962877,45.27796219,25.54309892,9,-50.26794321,1.797284766,-93.01720497,-81.05253693,37,483.0343027,0,2.214307732,1.168627497,0,72.96116558,2261.195222,0,0.028248918,0,86.29295468,9.593238883,13,42.35094464,0.0,0.0,0.707289273,0,0.0,0,-44.18552567,24.15690429,13.70946664,56.75923024,-93.01720497,0,0.0,34.21398586,0.0,0.0,0.002270624,951.0,0,0,0,0,130,4,51.45503539,41.55395866,53.02783722,55481.0,1879939.218,138.6454174,11.17660466,19.79408273,38.67122815,13.70777447,99.99001976,0.256889282,138.4193945,9.662615917,94.92176748,20.58619823,141.6060381,159.7233748,6.290956715,67.65151164,109.6809578,0.02972775,1323.7106,414.3929399,-35.63779151,32.66383062,65.45682459,55.81447433,17.92236551,353,4,0.006356277,6,46.77557837,41.15612503,105.920314,37.37970671,48.6682527,41.312555,40.80393157,54.85413049,32.68808199,41.5363571,2736.026835,38.40880372,0.0,0.44542211,36.06205193,99.61907836,98.54849776,90.85726594,53.08807177,7.484357692,0.464517943,0.0,0.268845419,0.877700233,1.423475221,0.006356277,37.04139238,41.59565983,-69.55015277,-65.87604542,-62.53902673,-73.30886151,-55.94683811,10.11297711,54.34049856,94.5884765,5.601645807,-37.94695991,63.19464042,36.94764751,23.61452275,9.194,124.165,32.026,1339,1251,1095.987,7230.678,43.245,1301,515.0120427,1.0
09279000,"Rock Creek Near Mountain Home, UT",09279000,452.7504899,0.0,0,0.68063503,92.69132491,0,0,0,0,723.8887504,0,0.0,49.51619237,3667.672762,5,83.81971789,90.70053473,93.63504918,93.6325122,88.02915711,75.7651469,61.44664078,51.78770851,1.50329437,0.0,0.0,0,23.43480515,23.15916423,62.93668984,51.79654028,59.84389175,71.83342281,6,565.1770179,0,0,9.385446207,0.0,0.01352086,0.0,4.66499053,7.825442685,0.0,0.0,2.953334378,0,26.71882932,142.0638897,0,125.3325528,115.3204953,29.28363546,81.94508896,70.98854823,92.69132491,84.86795209,73.49659978,60.33520515,82.32447351,37.36896348,21.64549444,-45.91240764,14.27003029,10.64887111,-83.26723194,46.84635945,25.87181481,3,-70.72858327,-24.10759744,-89.20879485,-85.62720132,29,632.1387257,0,2.709375948,0.009513389,0,0.546372679,2430.857927,0,0.0,0,97.10441078,0.0,11,52.56122185,0.0,0.004122787,0.17153238,0,0.0,0,-10.67228182,19.29083213,11.94997657,45.24411295,-89.60491531,0,0.0,35.45521935,0.0,0.0,0.273798168,925.0,0,0,0,0,130,4,72.77500289,10.18044784,48.75061725,42655.0,56695.93578,125.3325528,15.07701683,16.29201207,28.5759337,12.94186921,98.72124684,0.007719897,118.8332249,10.67211629,77.53932056,22.71570478,115.7705679,139.4974789,7.991010074,51.4664808,86.15542887,4.619392516,2866.616057,478.126864,4.863964331,63.73842592,79.38902745,90.04934459,3.651094156,368,4,0.004301631,6,47.42224588,46.75540877,80.62663107,37.78483525,42.74874854,53.4150356,48.099266,49.52250505,57.72851907,67.43571573,3082.652352,62.06420863,0.0,5.288570809,47.30620372,97.47471252,98.39894987,96.94640326,88.15498055,52.48237343,6.494120287,0.0,0.0,0.396988269,2.618803241,0.004301631,58.00746031,62.78931877,-68.85369404,-59.52867039,-42.08079778,-66.17888383,-39.13692344,24.29489812,75.9361675,90.97419485,53.1285583,4.37362266,77.05773928,68.74480244,26.36088421,0.0,2.02,0.914,45,36,27.767,50.316,0.002,1263,378.9518945,1.0
09060799,"Colorado River At Catamount Bridge, CO",09060799,268.0703769,0.0,0,484.2358121,87.52377589,0,0,0,0,832.0018167,0,0.0,43.02982388,3623.162356,5,66.37202405,71.95824805,74.74841785,74.72805135,69.87855205,60.11596831,50.40224129,44.78210224,3.363627158,0.0,0.0,0,6.582170743,5.782712943,22.36303817,43.90748937,48.48054737,56.34114183,7,481.4491447,0,0,46.53148475,0.0,3.051422505,0.616295861,7.847973961,5.135810063,0.663391996,0.0,3.383204181,0,23.42093004,122.0214039,0,128.5624721,118.6181277,46.50996607,95.70294247,79.47723344,87.52377589,75.66330641,67.77013464,56.0809056,72.38302245,36.82835989,26.94538147,-41.67688379,12.42193972,7.667766592,-87.14867294,45.45073197,26.0283466,9,-56.08357649,-6.893983209,-99.19857655,-86.52121653,37,538.771859,0,6.802819566,7.485973854,0,108.5000591,2434.890934,0,0.0,0,46.61106991,29.24235843,13,44.99482923,0.0,0.0,9.755650631,0,0.0,0,-32.08156698,22.94824551,12.8380566,53.61715007,-99.19857655,0,0.0,34.50035438,0.349785459,0.0,0.434599373,951.0,0,0,0,0,130,4,58.73739717,54.63791137,56.56416535,55481.0,54181522.61,128.5624721,10.99344357,18.51629689,36.84062919,12.56429934,98.55390453,5.886901951,131.5662826,10.27092162,89.98273629,22.24266112,134.3987462,152.4918711,6.478438654,63.88102921,102.4026749,2.03147464,2253.138972,439.096991,-30.5651931,37.36939841,68.07752266,68.82676216,9.910094291,353,4,0.409700436,6,52.65918604,42.83081298,132.1312008,41.01749565,53.65034438,50.21906619,48.54334519,54.48242896,37.35504803,47.12037054,2889.838545,43.30075549,0.116735246,8.573659899,35.57402763,96.63566421,98.06410055,89.60165032,58.42446056,23.24227746,2.89826158,0.0,0.225120637,0.594377922,3.023681658,0.409700436,41.09553651,45.24195613,-63.30383261,-58.27586438,-49.6359826,-67.99623788,-50.48803553,19.07966084,58.11455425,89.39621936,13.43733737,-19.0609955,67.52084903,43.15572969,22.10447422,9.513,126.565,32.806,1339,1251,1155.996,8113.045,43.313,1210,7561.446956,0.994104127
09365000,"San Juan River At Farmington, NM",09365000,182.9324667,0.0,0,364.7597008,63.76061935,0,0,0,0,1100.593146,0,0.034209758,32.32151367,2804.131495,5,52.91472376,56.05197579,56.98325174,54.07362305,46.34205862,36.35342426,30.20550622,30.4458952,3.361032907,0.052045613,0.0,0,1.927196904,1.374245319,13.07749755,35.30773473,40.16111614,45.87260586,8,627.0768779,0,0,38.20941229,0.0,2.056858878,0.671387582,6.43178619,1.562957361,0.580628374,0.410076153,28.10591292,0,3.086855455,88.1547574,0,180.1035758,168.1994285,96.31798999,146.7890653,128.4810227,63.76061935,54.42217861,56.20905167,44.95057578,50.52914621,34.0428026,73.96939232,6.887199053,16.56441447,11.22978607,-44.20338828,45.03026631,30.62942693,3,1.719375303,46.92193907,-57.60343098,-32.76507398,54,486.4578105,0,23.65965756,18.35660198,0,108.5150983,2033.095774,0,0.11956615,0,3.740062832,4.7374511,13,21.1386436,13.43994779,27.11719838,8.792394785,0,0.0,0,-51.66057873,37.25129305,23.40353174,74.09738426,-57.67259884,0,0.296292563,32.46571606,0.448556582,0.0,0.087069779,918.5918763,0,0,0,0,130,4,43.11987744,42.86330514,37.35413557,49341.746,64903329.66,180.1035758,14.19913372,33.00045533,59.63801805,23.53572928,71.1508934,7.731655863,156.4760992,13.47417612,113.0096673,24.23429543,169.8316038,181.8978816,9.486481608,92.60065697,135.8900893,0.938682937,2065.404345,390.9313161,-33.64893742,-4.105009002,26.6653222,49.28601694,59.62159733,353,4,0.416847649,12,62.9768067,46.84390033,82.74294874,21.47237969,52.38683332,30.15760182,27.6062752,53.31121739,34.52593029,44.1768692,2354.98507,37.98341038,0.385640011,3.980704273,47.13778871,70.76801909,57.31651201,32.6491921,17.6769621,6.652430905,0.847896258,0.0,0.197665775,0.245746109,1.201286934,0.416847649,39.33259989,41.89612444,-68.91322544,-57.14513523,-77.16226235,-86.01262148,-55.28124573,5.700691071,16.86495855,44.10487822,-25.88912418,-61.70201986,22.56495185,-6.853807508,29.59953747,8.468,168.951,60.354,1581,1536,2741.684,22748.237,142.89,1186,18519.83987,0.997203492
09070500,"Colorado River Near Dotsero, CO",09070500,312.3998836,0.0,0,505.1197034,86.69464303,0,0,0,0,843.7630616,0,0.0,41.50633353,3619.979884,5,64.84047621,70.40275043,73.26492262,73.16585747,68.02476491,58.16794452,48.58993188,43.16599074,3.086934922,0.0,0.0,0,4.631305916,4.069174382,22.87376029,42.54036138,47.04380144,54.73939993,7,479.6299558,0,0,49.04405568,0.0,2.603210809,0.764273146,7.76299033,5.249351635,0.442649942,0.064776375,4.334031793,0,37.20022641,126.1293926,0,130.9738518,121.0121244,48.49608712,97.6995473,81.74944408,86.69464303,73.63970325,66.4372733,54.44385036,70.26999312,35.90333653,29.10052386,-39.93723706,12.42178927,7.690709245,-85.81875042,44.76667988,25.7361271,9,-54.97079353,-5.588765607,-97.9664395,-85.24089133,37,523.4317516,0,8.67789747,5.573070805,0,114.3534446,2353.07051,0,0.0,0,46.22389537,24.54989693,13,44.041384,0.578410622,0.968124825,13.38130842,0,0.0,0,-34.56714178,23.51022653,13.24149082,54.51246287,-97.9664395,0,0.0,34.88578237,0.233084758,0.0,0.330700978,951.0,0,0,0,0,130,4,57.15637487,57.53251581,54.979889,55481.0,71319440.46,130.9738518,11.10776519,19.03748597,37.41910512,13.01235608,98.44496332,7.852007079,133.0985125,10.14551501,91.22042892,21.81655335,136.0298992,154.3566201,6.505313341,64.64521403,103.7104607,1.738080566,2387.180987,429.6845189,-31.76983587,34.3754314,66.81847241,66.09669856,11.63727981,353,4,0.333936377,6,51.43514808,42.23882787,139.9985002,38.96007682,52.12266152,47.48078829,45.63603786,53.95296597,36.40558175,46.23924994,2867.74771,42.44825456,0.341669797,6.069293082,35.50314919,96.77128071,96.77124849,85.5908667,55.91581838,22.62047887,2.877168142,0.0,0.249037638,0.532739605,3.140748309,0.333936377,40.08958945,44.72087294,-64.67701433,-59.54283868,-53.04694499,-69.90000193,-51.71733891,18.16851808,56.19603123,89.03827558,11.66929912,-23.15500696,65.69702323,39.77832866,28.27323572,13.601,191.029,51.587,1406,1308,1823.852,13822.29,87.051,1178,11326.14643,0.995957848
09238900,"Fish Cr At Upper Sta Nr Steamboat Springs, CO",09238900,534.2769845,0.0,0,1525.762539,94.73456955,0,0,0,0,870.8298739,0,0.0,40.98227354,3316.457782,5,67.94413195,75.91771058,79.91170434,80.89672661,73.91170434,61.94413195,49.9676885,42.97356384,6.081216756,0.0,0.0,0,2.292078049,2.292078049,35.38471828,41.98841068,47.97369474,56.95013819,7,398.6829121,0,0,99.97903601,0.0,2.058491735,0.060178487,3.234538163,1.967703287,0.0,1.964576664,0.006137135,0,0.0,113.1545062,0,136.9328636,126.9355975,54.96529119,102.9652912,85.96201888,94.73456955,82.92969259,76.92085199,57.97683615,76.94740426,36.99142119,31.96214978,-38.02026945,12.9912903,8.0,-83.98458432,51.94414674,28.95886268,1,-52.01986197,0.968563495,-93.97587462,-81.99915458,37,559.488425,0,0.01741941,0.0,0,495.5534036,2057.979366,0,29.60043205,0,45.11528751,25.1653641,11,54.88365217,0.0,0.0,0.110206636,0,0.0,0,-34.07058399,22.99713517,13.0,54.99430081,-93.97587462,0,0.0,35.9912903,0.0,0.0,0.0,951.0,0,0,0,0,130,4,59.94413195,98.04949088,51.86118396,55481.0,592798821.4,136.9328636,12.02956278,18.00600624,37.00027658,13.0,100.0,49.18214982,139.959285,10.0001309,93.99143598,22.98528406,140.9768657,160.9652912,6.991290295,66.98857115,108.9708595,1.011413172,1707.943403,473.6432174,-23.09373305,48.92397861,74.92329366,65.92941601,15.97699662,353,4,0.0,6,48.02668317,44.00926376,60.09219199,43.02124577,50.04169137,50.9295617,48.9948244,51.99072146,40.89687229,47.89999891,2722.368128,46.91458396,4.91144166,2.970889947,40.96513072,99.9998691,100.0,97.99250864,80.84138787,52.44163627,11.834751,0.0,0.0,0.002864828,4.958324308,0.0,45.92698913,49.89986802,-67.97929261,-64.98529884,-54.00818612,-68.98202654,-51.99674248,32.75056987,75.84672981,99.98202654,20.83161048,-21.11759664,72.92329366,53.86716382,17.29600982,0.99,4.317,1.848,95,66,108.352,248.894,14.416,1139,67.85311373,1.0
09239500,"Yampa River At Steamboat Springs, CO",09239500,278.1133181,0.0,0,416.0684338,88.27413616,0,0,0,0,891.8842251,0,0.0,37.3284911,3248.673527,5,63.18208451,69.61867963,73.1795417,73.08080225,66.44915645,55.48517619,45.16736475,39.13308104,8.061607447,0.0,0.0,0,6.634168284,6.422544666,19.46161197,39.01057999,44.30862093,52.4712489,7,361.7437517,0,0,45.25267511,0.0,3.501670444,3.464188093,8.083683379,1.696187252,0.0,0.180129772,0.002582885,0,8.773977462,93.96620611,0,141.2324158,131.6715943,60.05348307,107.3243482,90.91484413,88.27413616,75.8881571,71.5334947,53.4170328,70.13233232,34.85535361,36.78042455,-33.25175399,13.02910111,8.07641451,-80.71249176,48.8439157,27.59118713,9,-47.84337093,5.077328901,-91.3375622,-78.98447573,37,520.5796862,0,3.876910124,0.007202309,0,127.2641882,2198.12679,0,20.71663067,0,55.19947321,20.26300345,11,46.84548192,0.0,0.0,0.016472239,0,0.0,0,-40.05551477,24.21897633,13.65987151,57.02406611,-91.3375622,0,0.0,36.171473,0.0,0.0,0.21149982,951.0,0,0,0,0,130,4,54.82480297,52.55015056,50.82594032,55481.0,74873710.39,141.2324158,12.69602113,19.4989578,38.92899617,13.81365008,99.72853671,7.340724222,140.9760872,10.09901681,96.34623854,21.58971786,143.9296943,162.7489703,6.595116207,69.13220485,111.6402318,1.147839185,1494.275308,441.5521581,-29.37392841,40.57987843,69.94884141,59.94348029,20.1644405,353,4,0.011027066,6,46.89530232,42.67242527,69.68970783,39.57927616,48.85971189,45.75668434,44.26030791,51.08506343,36.92378648,45.41459311,2682.841325,42.60934944,0.450842412,4.987584901,39.18596243,98.70516959,99.72767703,95.68868001,59.05461065,23.26660078,3.628598587,0.0,0.004371534,0.227639614,2.840751787,0.011027066,42.02863162,46.40757689,-69.23887895,-65.88188931,-59.26241884,-71.89909711,-54.96863617,19.78202343,61.15769505,97.81654423,11.37801084,-31.22775392,67.00412484,44.77880044,17.78730053,0.99,4.317,1.848,95,66,108.352,248.894,14.416,1139,1473.679794,1.0
09240020,"Yampa River Below Soda Creek At Steamboat Spgs, CO",09240020,288.2297314,0.0,0,473.1524,88.59490746,0,0,0,0,891.8927821,0,0.0,37.43060035,3247.928854,5,63.35183245,69.86397314,73.44092113,73.37834643,66.72426172,55.71527485,45.3214292,39.24518933,8.004783696,0.0,0.0,0,6.401023119,6.199702705,20.2308022,39.08580748,44.41802563,52.62125419,7,363.2390853,0,0,48.19751565,0.0,3.474966835,3.296002261,7.854919787,1.700947835,0.0,0.256098856,0.002557809,0,8.344575197,94.69681911,0,141.218387,131.6360423,60.01016329,107.2998535,90.84534897,88.59490746,76.19099805,71.78876384,53.58028315,70.40118502,34.92680405,36.70105225,-33.36187737,13.03336691,8.067414049,-80.83856596,49.01362135,27.67572125,9,-47.86474383,5.086882128,-91.43270461,-79.04812874,37,522.2407235,0,3.68671124,0.006656387,0,144.1248958,2190.768127,0,21.01275031,0,54.44749257,20.90412144,11,47.14647848,0.0,0.0,0.018079772,0,0.0,0,-39.8578267,24.19237136,13.63298571,56.99653268,-91.43270461,0,0.0,36.19020577,0.0,0.0,0.201202643,951.0,0,0,0,0,130,4,55.00058488,55.08149071,50.78717929,55481.0,97831298.21,141.218387,12.70639312,19.44823703,38.90055949,13.77929651,99.7417533,9.311992125,141.0753124,10.0948168,96.34096522,21.64131873,143.9503862,162.8384792,6.609136504,69.12641807,111.6479956,1.168124262,1505.984036,442.9296529,-29.15457604,40.91435264,70.17831481,60.14121729,20.10469028,353,4,0.010490197,6,46.90508566,42.71008308,69.21492881,39.70807078,48.86051072,45.98580991,44.4697336,51.05785666,37.11696528,45.50848907,2681.660139,42.82806343,0.656600757,4.872855141,39.27540342,98.7675512,99.74099405,95.78883139,59.80844431,24.41415148,3.970348837,0.0,0.004139173,0.216556648,2.916527534,0.010490197,42.21217948,46.58267182,-69.23845698,-65.89839024,-59.07576105,-71.81197373,-54.89430431,20.24463137,61.65632796,97.92075729,11.66106879,-30.86447804,67.2795404,45.17893473,17.74102683,0.99,4.317,1.848,95,66,108.352,248.894,14.416,1139,1549.099985,1.0
09354500,"Los Pinos River At La Boca, CO",09354500,253.5376914,0.0,0,395.099768,85.85385578,0,0,0,0,969.3357085,0,0.002226498,46.91964579,3490.195457,5,74.08130101,77.906563,79.51752816,76.81764076,68.19887405,54.65025306,45.69370712,44.93522961,6.680417958,0.0,0.0,0,9.495868933,8.667670212,41.15358529,51.18359497,58.0507219,66.30674994,8,594.5756349,0,0,28.43542438,0.0,3.127624533,1.200826331,11.59686,4.97503899,1.190064542,0.122804669,0.095085837,0,1.600919653,131.6408901,0,146.4591875,135.6378988,65.63453271,113.9254724,99.23838278,85.85385578,74.36191375,73.31266759,59.58708568,69.56145574,44.2330231,49.86940172,-15.10519078,19.57762969,13.87601085,-63.29530183,55.08743911,35.92759464,3,-30.27653729,16.17424152,-76.92155585,-60.15514519,45,670.6101513,0,46.91138405,35.08658027,0,83.88487866,2238.405899,0,0.0,0,10.78927407,2.154987682,11,34.34629308,0.098222599,5.030925255,0.002040099,0,0.0,0,-25.98104392,32.4972058,20.23017475,65.79130116,-77.13780176,0,0.0,33.22949217,0.000706833,0.0,0.69817224,950.9950036,0,0,0,0,130,4,61.96100485,39.55042196,54.45817802,55469.66846,103804802.0,146.4591875,12.0227296,27.42472653,48.89602886,20.23168426,91.59177743,8.464833259,141.3832284,17.18283816,101.2718695,31.20296717,151.409413,164.7525531,11.94108049,77.85349732,117.8780797,1.874727482,4050.046788,505.9533317,-3.786372241,33.51497994,62.32764864,76.83020214,31.73659883,353,4,0.233309183,4,78.08894806,61.00905591,94.65211146,28.40002667,68.55802703,44.38272726,37.11589642,54.84152027,51.07883703,64.93817752,2745.748553,54.84539849,0.0,8.265142125,63.09796868,91.00319612,81.78816483,64.01306919,40.38288896,15.72216161,1.758731346,0.0,0.376336939,0.71184384,2.716032875,0.233309183,55.98751658,63.11324701,-54.7006293,-40.81919131,-64.64700929,-79.17495169,-34.85484367,12.70900742,32.82344145,67.74612574,14.12290351,-34.70666861,58.21514486,34.61437383,13.45648812,1.171,17.946,4.574,182,155,191.419,916.54,11.993,1124,1344.280378,1.0
