shortID,siteID,basin,state,siteName,siteUse,destinationCode,destinationFlag,dataSource,usbrID,usgsID,cdssID,wyseoID,utdwrID,nmoseID,historicalRecord,decLat,decLong,dest_decLat,dest_decLong,notes,startDate,endDate,no_fill_years
963,div_0963_irrigation,grb,co,grb_co_wither_ditch,irrigation,32,,CDSS,,,5800940,,,,,40.551241,-106.896002,,,,,,
964,div_0964_irrigation,grb,co,grb_co_woodbury_ditch,irrigation,41,,CDSS,,,5400594,,,,,40.996316,-107.774647,,,,,,
965,div_0965_irrigation,grb,co,grb_co_woodchuck_d_soda_ck_hg,irrigation,35,,CDSS,,,5800943,,,,,40.531993,-106.810537,,,,,,
966,div_0966_irrigation,grb,co,grb_co_woolery_ditch,irrigation,35,,CDSS,,,5800944,,,,,40.496948,-106.859438,,,,,,
967,div_0967_irrigation,grb,co,grb_co_wooley_ditch,irrigation,29,,CDSS,,,5800945,,,,,40.11463,-106.938837,,,,,,
968,div_0968_irrigation,grb,co,grb_co_yampa_ditch,irrigation,35,,CDSS,,,4400516,,,,,40.508668,-107.499633,,,,,,
969,div_0969_irrigation,grb,co,grb_co_yampa_val_stock_br_co_d,irrigation,35;37,,CDSS,,,4400517,,,,,40.482362,-107.610937,,,,,,
970,div_0970_irrigation,grb,co,grb_co_yellow_jacket_ditch_no_1,irrigation,37,,CDSS,,,4400518,,,,,40.162403,-107.733557,,,,,,
971,div_0971_irrigation,sjb,co,sjb_co_abraham_davis_ditch,irrigation,158,,CDSS,,,7800501,,,,,37.4804,-107.099868,,,,,,
972,div_0972_irrigation,sjb,co,sjb_co_ambold_wallace_ditch,irrigation,157,,CDSS,,,3000504,,,,,37.455672,-107.799724,,,,,,
973,div_0973_irrigation,sjb,co,sjb_co_animas_consolidated_d,irrigation,157,,CDSS,,,3000506,,,,,37.445138,-107.803535,,,,,,
974,div_0974_irrigation,sjb,co,sjb_co_animas_ditch,irrigation,145,,CDSS,,,3001023,,,,,37.136098,-107.891444,,,,,,
975,div_0975_irrigation,sjb,co,sjb_co_barnes_ditch,irrigation,158,,CDSS,,,7800506,,,,,37.526369,-107.276895,,,,,,
976,div_0976_irrigation,sjb,co,sjb_co_barnes_meuser_and_shaw_d,irrigation,158,,CDSS,,,7800507,,,,,37.543805,-107.279315,,,,,,
977,div_0977_irrigation,sjb,co,sjb_co_bear_creek_and_pine_river_ditch,irrigation,151,,CDSS,,,3100514,,,,,37.313348,-107.607579,,,,,,
978,div_0978_irrigation,sjb,co,sjb_co_bear_creek_ditch,irrigation,157,,CDSS,,,3000510,,,,,37.479926,-107.776568,,,,,,
979,div_0979_irrigation,sjb,co,sjb_co_beaver_ditch,irrigation,139,,CDSS,,,3400505,,,,,37.334474,-108.320106,,,,,,
980,div_0980_irrigation,sjb,co,sjb_co_bennett_myers_irr_ditch,irrigation,151,,CDSS,,,3100528,,,,,37.342535,-107.623893,,,,,,
981,div_0981_irrigation,sjb,co,sjb_co_bess_girl_ditch,irrigation,158,,CDSS,,,7800571,,,,,37.468908,-107.172215,,,,,,
982,div_0982_irrigation,sjb,co,sjb_co_big_stick_ditch,irrigation,141,,CDSS,,,3300554,,,,,37.256454,-108.034067,,,,,,
983,div_0983_irrigation,sjb,co,sjb_co_black_dike_ditch,irrigation,137,,CDSS,,,3200509,,,,,37.335632,-108.732611,,,,,,
984,div_0984_irrigation,sjb,co,sjb_co_bodo_pine_ridge_ditch,irrigation,145,,CDSS,,,3001056,,,,,37.238337,-107.966791,,,,,,
985,div_0985_irrigation,sjb,co,sjb_co_boss_ditch,irrigation,139,,CDSS,,,3400506,,,,,37.341526,-108.303468,,,,,,
986,div_0986_irrigation,sjb,co,sjb_co_briggs_ditch,irrigation,142,,CDSS,,,4600503,,,,,37.000687,-107.500923,,,,,,
987,div_0987_irrigation,sjb,co,sjb_co_buckskin_nailor_ditch,irrigation,158,,CDSS,,,7800513,,,,,37.219961,-107.344379,,,,,,
988,div_0988_irrigation,sjb,co,sjb_co_c_h_loucks_ditch,irrigation,153,,CDSS,,,2900550,,,,,37.259598,-107.011229,,,,,,
989,div_0989_irrigation,sjb,co,sjb_co_carl_and_webb_ditch,irrigation,158,,CDSS,,,7800523,,,,,37.449486,-107.138702,,,,,,
990,div_0990_irrigation,sjb,co,sjb_co_carpenter_and_mitchell_d,irrigation,139,,CDSS,,,3400508,,,,,37.345849,-108.311275,,,,,,
991,div_0991_irrigation,sjb,co,sjb_co_carr_ditch,irrigation,153,,CDSS,,,2900555,,,,,37.012847,-107.224378,,,,,,
992,div_0992_hydropower,sjb,co,sjb_co_cascade_canal,hydropower,2421,,CDSS,,,3000523,,,,,37.66711,-107.822389,37.589856,-107.801858,diverts water to reservoir (Electra Lake) where it is stored for power generation. Plant is located on Animas River where diverted water is returned to river,,,
993,div_0993_irrigation,sjb,co,sjb_co_ceanaboo_ditch,irrigation,151;150,,CDSS,,,3100502,,,,,37.212841,-107.591641,,,,,,
994,div_0994_irrigation,sjb,co,sjb_co_chapson_and_howe_ditch,irrigation,154,,CDSS,,,2900560,,,,,37.416154,-106.896701,,,,,,
995,div_0995_irrigation,sjb,co,sjb_co_cimarron_ditch,irrigation,158,,CDSS,,,7800524,,,,,37.537815,-107.208085,,,,,,
996,div_0996_irrigation,sjb,co,sjb_co_clayton_reed_ditch,irrigation,158,,CDSS,,,7800525,,,,,37.460067,-107.097456,,,,,,
997,div_0997_irrigation,sjb,co,sjb_co_commissioner_ditch,irrigation,150,,CDSS,,,3100503,,,,,37.14978,-107.596488,,,,,,
998,div_0998_irrigation,sjb,co,sjb_co_cottonwood_ditch_no_1,irrigation,137,,CDSS,,,3200528,,,,,37.325879,-108.931377,,,,,,
999,div_0999_irrigation,sjb,co,sjb_co_cottonwood_ditch_no_2,irrigation,137,,CDSS,,,3200529,,,,,37.326624,-108.940914,,,,,,
1000,div_1000_irrigation,sjb,co,sjb_co_crystal_creek_ditch,irrigation,139,,CDSS,,,3400514,,,,,37.475077,-108.170156,,,,,,
1001,div_1001_irrigation,sjb,co,sjb_co_dowell_ditch,irrigation,153,,CDSS,,,2900582,,,,,37.289871,-106.875138,,,,,,
1002,div_1002_irrigation,sjb,co,sjb_co_dr_morrison_ditch_1,irrigation,151;150,,CDSS,,,3100505,,,,,37.216647,-107.598081,,,,,12/31/2010,
1003,div_1003_irrigation,sjb,co,sjb_co_dr_morrison_ditch_2,irrigation,151;150,0,CDSS,,,3101044,,,,,37.216647,-107.598081,,,"current Dr Morrison Ditch site, other site had records only extending through end of 2010. This site has records extending from 2011-present",1/1/2011,,
1004,div_1004_municipal,sjb,co,sjb_co_durango_city_pipeline,municipal,N/A,,CDSS,,,3001000,,,,,37.343796,-107.713746,,,,,,
1005,div_1005_intrabasin,sjb,co,sjb_co_durango_pumping_plant,intrabasin,2631,,CDSS,,,3001657,,,,,37.259094,-107.877948,37.238695,-107.908733,"diverts water to Knighthorse Reservoir (offstream storage). According to comments in CDSS, diversion came online in 2009 and reservoir began filling. However, no records for 2009. StartDate assigned 1/1/2009. There are years where water wasn't taken, these are entered in master table as no fill years.",1/1/2009,,2012;2013;2016;2020
1006,div_1006_irrigation,sjb,co,sjb_co_dutton_ditch,irrigation,154,,CDSS,,,2902005,,,,,37.394079,-107.04814,,,,,,
1007,div_1007_irrigation,sjb,co,sjb_co_eaklor_ditch,irrigation,155,,CDSS,,,7700524,,,,,37.037456,-106.717491,,,,,,
1008,div_1008_irrigation,sjb,co,sjb_co_east_fork_ditch,irrigation,155,,CDSS,,,7700527,,,,,37.137878,-106.675515,,,,,,
1009,div_1009_irrigation,sjb,co,sjb_co_east_mesa_ditch,irrigation,145,,CDSS,,,3001094,,,,,37.203704,-107.846619,,,,,,
1010,div_1010_irrigation,sjb,co,sjb_co_echo_ditch,irrigation,153,,CDSS,,,2900588,,,,,37.261705,-106.86782,,,,,,
1011,div_1011_irrigation,sjb,co,sjb_co_elmer_ditch_no_1,irrigation,155,,CDSS,,,7700529,,,,,37.063031,-106.822257,,,,,,
1012,div_1012_irrigation,sjb,co,sjb_co_enterprise_ditch,irrigation,155,,CDSS,,,7700531,,,,,37.034082,-106.781868,,,,,,
1013,div_1013_irrigation,sjb,co,sjb_co_enterprise_enlargement_d,irrigation,141,,CDSS,,,3304639,,,,,37.015026,-108.189239,,,,,,
1014,div_1014_irrigation,sjb,co,sjb_co_f_s_mockler_irr_ditch,irrigation,158,,CDSS,,,7800544,,,,,37.539121,-107.197508,,,,,,
1015,div_1015_municipal,sjb,co,sjb_co_fairfield_mun_water_sys,municipal,N/A,,CDSS,,,7800692,,,,,37.31479,-107.112605,,,,,,
1016,div_1016_irrigation,sjb,co,sjb_co_farrell_ditch,irrigation,151,,CDSS,,,3100524,,,,,37.363503,-107.596625,,,,,,
1017,div_1017_irrigation,sjb,co,sjb_co_farrow_and_peterson_d,irrigation,158,,CDSS,,,7800545,,,,,37.233465,-107.343692,,,,,,
1018,div_1018_irrigation,sjb,co,sjb_co_fish_creek_ditch,irrigation,153,,CDSS,,,2900597,,,,,37.235411,-106.754978,,,,,,
1019,div_1019_irrigation,sjb,co,sjb_co_florida_farmers_ditch,irrigation,145,,CDSS,,,3001011,,,,,37.295164,-107.791887,,,,,,
1020,div_1020_irrigation,sjb,co,sjb_co_four_mile_ditch,irrigation,154,,CDSS,,,2900601,,,,,37.378417,-107.03973,,,,,,
1021,div_1021_irrigation,sjb,co,sjb_co_giles_ditch,irrigation,139,,CDSS,,,3400530,,,,,37.370147,-108.237203,,,,,,
1022,div_1022_irrigation,sjb,co,sjb_co_h_h_ditch,irrigation,141,,CDSS,,,3300536,,,,,37.229407,-108.045513,,,,,,
1023,div_1023_irrigation,sjb,co,sjb_co_hallett_ditch,irrigation,153;154,,CDSS,,,2900613,,,,,37.265261,-106.958944,,,,,,
1024,div_1024_irrigation,sjb,co,sjb_co_hambelton_ditch,irrigation,137,,CDSS,,,3200574,,,,,37.328001,-108.878085,,,,,,
1025,div_1025_irrigation,sjb,co,sjb_co_harris_patterson_ditch,irrigation,145,,CDSS,,,3001003,,,,,37.274897,-107.790011,,,,,,
1026,div_1026_irrigation,sjb,co,sjb_co_hay_gulch_ditch,irrigation,141,,CDSS,,,3300504,,,,,37.285787,-108.040242,,,,,,
1027,div_1027_irrigation,sjb,co,sjb_co_headache_creek_ditch,irrigation,155,,CDSS,,,7700542,,,,,37.076813,-106.682561,,,,,,
1028,div_1028_irrigation,sjb,co,sjb_co_henry_bolen_ditch,irrigation,139,,CDSS,,,3400534,,,,,37.332794,-108.324421,,,,,,
1029,div_1029_irrigation,sjb,co,sjb_co_hermosa_company_ditch,irrigation,156;157,,CDSS,,,3000568,,,,,37.417641,-107.84144,,,,,,
1030,div_1030_irrigation,sjb,co,sjb_co_hossack_creek_ditch,irrigation,158,,CDSS,,,7800562,,,,,37.557313,-107.264864,,,,,,
1031,div_1031_irrigation,sjb,co,sjb_co_ismay_ditch,irrigation,134,,CDSS,,,3200590,,,,,37.350378,-108.996703,,,,,,
1032,div_1032_irrigation,sjb,co,sjb_co_j_c_r_ditch,irrigation,158,,CDSS,,,7800565,,,,,37.548063,-107.279581,,,,,,
1033,div_1033_irrigation,sjb,co,sjb_co_j_m_ross_and_sturgill_d,irrigation,154,,CDSS,,,2900627,,,,,37.313852,-106.903447,,,,,,
1034,div_1034_irrigation,sjb,co,sjb_co_j_p_lamb_ditch,irrigation,156;157,,CDSS,,,3000581,,,,,37.41707,-107.841181,,,,,,
1035,div_1035_irrigation,sjb,co,sjb_co_jackson_gulch_inlet_cnl,irrigation,139,,CDSS,,,3400535,,,,,37.432192,-108.235142,,,water stored in Jackson Gulch Reservoir prior to application to fields,,,
1036,div_1036_irrigation,sjb,co,sjb_co_john_thomas_ditch,irrigation,157,,CDSS,,,3000580,,,,,37.415361,-107.837694,,,,,,
1037,div_1037_irrigation,sjb,co,sjb_co_joseph_freed_ditch,irrigation,141,,CDSS,,,3300547,,,,,37.15122,-108.149267,,,,,,
1038,div_1038_irrigation,sjb,co,sjb_co_king_ditch,irrigation,151;150,,CDSS,,,3100519,,,,,37.235009,-107.611763,,,,,,
1039,div_1039_irrigation,sjb,co,sjb_co_kirkpatrick_ditch,irrigation,151,,CDSS,,,3100535,,,,,37.439839,-107.504363,,,,,,
1040,div_1040_irrigation,sjb,co,sjb_co_la_boca_ditch,irrigation,150,,CDSS,,,3100507,,,,,37.076849,-107.615299,,,,,,
1041,div_1041_irrigation,sjb,co,sjb_co_la_plata_r_&_cherry_cr_d,irrigation,144;141,,CDSS,,,3300508,,,,,37.337927,-108.062397,,,,,,
1042,div_1042_irrigation,sjb,co,sjb_co_lee_ditch,irrigation,139,,CDSS,,,3400543,,,,,37.351614,-108.2689,,,,,,
1043,div_1043_irrigation,sjb,co,sjb_co_little_muddy_creek_ditch,irrigation,155,,CDSS,,,7700554,,,,,37.063298,-106.689798,,,,,,
1044,div_1044_irrigation,sjb,co,sjb_co_little_pagosa_creek_divr,irrigation,158,,CDSS,,,7800659,,,,,37.445156,-107.141891,,,,,,
1045,div_1045_irrigation,sjb,co,sjb_co_long_horn_and_mee_ditch,irrigation,153,,CDSS,,,2900653,,,,,37.256543,-106.752164,,,,,,
1046,div_1046_irrigation,sjb,co,sjb_co_long_park_ditch,irrigation,139,,CDSS,,,3400544,,,,,37.397603,-108.204076,,,,,,
1047,div_1047_irrigation,sjb,co,sjb_co_los_pinos_irrigating_ditch,irrigation,151,,CDSS,,,3100512,,,,,37.2847,-107.606386,,,,,,
1048,div_1048_irrigation,sjb,co,sjb_co_m_e_and_m_ditch,irrigation,158,,CDSS,,,7800580,,,,,37.137537,-107.358401,,,,,,
1049,div_1049_irrigation,sjb,co,sjb_co_mccluer_and_murray_ditch,irrigation,145,,CDSS,,,3001009,,,,,37.247053,-107.770824,,,,,,
1050,div_1050_irrigation,sjb,co,sjb_co_midland_ditch,irrigation,155,,CDSS,,,7700559,,,,,37.054293,-106.838309,,,,,,
1051,div_1051_intrabasin,sjb,co,sjb_co_mineral_point_ditch,intrabasin,2269,,CDSS,,,3004661,,,,,37.946441,-107.589562,37.956997,-107.603907,,,,
1052,div_1052_irrigation,sjb,co,sjb_co_narraguinnep_res_inlet,irrigation,134;137,,CDSS,,,3200699,,,,,37.501079,-108.605434,,,"water transferred to Narraguinnep Reservoir before application to fields. Listed in CDSS as historic structure, records end near the time the Dolores project came online, so last day of record (10/31/1986) listed as endDate.",,10/31/1986,
1053,div_1053_irrigation,sjb,co,sjb_co_navajo_meadow_ditch,irrigation,155,,CDSS,,,7700562,,,,,37.090722,-106.691318,,,,,,
1054,div_1054_irrigation,sjb,co,sjb_co_navajo_river_ditch,irrigation,155,,CDSS,,,7700564,,,,,37.097369,-106.688428,,,,,,
1055,div_1055_irrigation,sjb,co,sjb_co_new_bond_house_d_navajo,irrigation,155,,CDSS,,,7700597,,,,,37.165404,-106.678026,,,,,,
1056,div_1056_irrigation,sjb,co,sjb_co_park_ditch,irrigation,154,,CDSS,,,2900686,,,,,37.335382,-106.937378,,,,,,
1057,div_1057_irrigation,sjb,co,sjb_co_piedra_falls_ditch,irrigation,158,,CDSS,,,7800604,,,,,37.479582,-107.100252,,,,,,
1058,div_1058_interbasin,sjb,co,sjb_co_pine_r_weminuche_pass_d,interbasin,N/A,-1,CDSS,,,3104638,,,,,37.662386,-107.320835,,,,,,
1059,div_1059_irrigation,sjb,co,sjb_co_pine_ridge_ditch,irrigation,144;141,,CDSS,,,3300533,,,,,37.307377,-108.046876,,,,,,
1060,div_1060_irrigation,sjb,co,sjb_co_pioneer_ditch_1,irrigation,145,,CDSS,,,3001019,,,,,37.253864,-107.775098,,,,,,
1061,div_1061_irrigation,sjb,co,sjb_co_pioneer_ditch_2,irrigation,141,,CDSS,,,3304640,,,,,37.01696,-108.188119,,,,,,
1062,div_1062_irrigation,sjb,co,sjb_co_porter_ditch,irrigation,151,,CDSS,,,3100583,,,,,37.457043,-107.485573,,,,,,
1063,div_1063_hydropower,sjb,co,sjb_co_power_canal_no_1,hydropower,2421,,CDSS,,,3000612,,,,,37.544473,-107.804334,37.523729,-107.782682,Plant is located on Animas River where diverted water is returned to river,,,
1064,div_1064_irrigation,sjb,co,sjb_co_ralston_ditch,irrigation,143,,CDSS,,,3004664,,,,,37.017345,-107.871933,,,,,,
1065,div_1065_irrigation,sjb,co,sjb_co_ratliff_and_root_ditch,irrigation,139,,CDSS,,,3400554,,,,,37.35383,-108.25982,,,,,,
1066,div_1066_irrigation,sjb,co,sjb_co_reid_ditch,irrigation,157,,CDSS,,,3000617,,,,,37.449831,-107.800557,,,,,,
1067,div_1067_irrigation,sjb,co,sjb_co_revival_ditch,irrigation,141,,CDSS,,,3300548,,,,,37.140921,-108.159734,,,,,,
1068,div_1068_irrigation,sjb,co,sjb_co_robert_morrison_ditch,irrigation,151;150,,CDSS,,,3100547,,,,,37.221592,-107.604753,,,,,,
1069,div_1069_irrigation,sjb,co,sjb_co_rock_creek_ditch,irrigation,137,,CDSS,,,3200652,,,,,37.337772,-108.790179,,,,,,
1070,div_1070_irrigation,sjb,co,sjb_co_rush_reservoir_ditch,irrigation,139,,CDSS,,,3400560,,,,,37.476918,-108.159629,,,,,,
1071,div_1071_irrigation,sjb,co,sjb_co_schroder_irrigation_ditch,irrigation,151,,CDSS,,,3100523,,,,,37.26258,-107.600482,,,,,,
1072,div_1072_irrigation,sjb,co,sjb_co_semler_ditch,irrigation,150,,CDSS,,,3100575,,,,,37.133884,-107.691312,,,,,,
1073,div_1073_irrigation,sjb,co,sjb_co_severo_ditch,irrigation,150;142,,CDSS,,,3100508,,,,,37.101226,-107.623811,,,,,,
1074,div_1074_irrigation,sjb,co,sjb_co_sheek_ditch,irrigation,139,,CDSS,,,3400565,,,,,37.34055,-108.313536,,,,,,
1075,div_1075_irrigation,sjb,co,sjb_co_sisson_stephens_ditch,irrigation,153,,CDSS,,,2900716,,,,,37.22932,-106.771789,,,,,,
1076,div_1076_irrigation,sjb,co,sjb_co_sites_ditch,irrigation,157,,CDSS,,,3000634,,,,,37.333638,-107.907152,,,,,,
1077,div_1077_irrigation,sjb,co,sjb_co_sites_kern_ditch,irrigation,145,,CDSS,,,3001219,,,,,37.192754,-107.739359,,,,,,
1078,div_1078_irrigation,sjb,co,sjb_co_slade_ditch,irrigation,141,,CDSS,,,3300542,,,,,37.182052,-108.095018,,,,,,
1079,div_1079_irrigation,sjb,co,sjb_co_smith_highline_no_1_d,irrigation,145,,CDSS,,,3001220,,,,,37.139669,-107.754822,,,,,,
1080,div_1080_irrigation,sjb,co,sjb_co_snowball_ditch,irrigation,154,,CDSS,,,2900718,,,,,37.392414,-106.976007,,,,,,
1081,div_1081_irrigation,sjb,co,sjb_co_sooner_valley_ditch,irrigation,141,,CDSS,,,3300535,,,,,37.038091,-108.186081,,,,,,
1082,div_1082_irrigation,sjb,co,sjb_co_south_side_ditch,irrigation,155,,CDSS,,,7700579,,,,,37.028974,-106.7508,,,,,,
1083,div_1083_irrigation,sjb,co,sjb_co_spring_creek_ditch_a,irrigation,151;150;142,,CDSS,,,3100509,,,,,37.190552,-107.587668,,,,,12/31/2010,
1084,div_1084_irrigation,sjb,co,sjb_co_spring_creek_ditch_b,irrigation,151;150;142,,CDSS,,,3100665,,,,,37.190552,-107.587668,,,,,12/31/2010,
1085,div_1085_irrigation,sjb,co,sjb_co_spring_creek_ditch_c,irrigation,151;150;142,0,CDSS,,,3101045,,,,,37.190552,-107.587668,,,"current Spring Creek Ditch site, other two sites had records only extending through end of 2010. This site has records extending from 2011-present",1/1/2011,,
1086,div_1086_irrigation,sjb,co,sjb_co_stevens_and_clayton_d,irrigation,158,,CDSS,,,7800617,,,,,37.445091,-107.135062,,,,,,
1087,div_1087_irrigation,sjb,co,sjb_co_sullivan_ditch,irrigation,151,,CDSS,,,3100668,,,,,37.298277,-107.608141,,,,,,
1088,div_1088_irrigation,sjb,co,sjb_co_sullivan_wallace_ditch,irrigation,157,,CDSS,,,3000641,,,,,37.449831,-107.800557,,,,,,
1089,div_1089_irrigation,sjb,co,sjb_co_thompson_epperson_ditch,irrigation,151,,CDSS,,,3100511,,,,,37.281298,-107.605784,,,,,,
1090,div_1090_irrigation,sjb,co,sjb_co_toner_and_stevens_ditch,irrigation,158,,CDSS,,,7800638,,,,,37.480019,-107.169336,,,,,,
1091,div_1091_municipal,sjb,co,sjb_co_town_of_cortez,municipal,N/A,-50,CDSS,,,3200680,,,,,37.45188,-108.550465,,,Diverts from Dolores Tunnel water,,,
1092,div_1092_irrigation,sjb,co,sjb_co_townsite_ditch,irrigation,141,,CDSS,,,3300551,,,,,37.168968,-108.114942,,,,,,
1093,div_1093_irrigation,sjb,co,sjb_co_treanor_ditch,irrigation,141,,CDSS,,,3300549,,,,,37.200336,-108.077663,,,,,,
1094,div_1094_irrigation,sjb,co,sjb_co_twin_rock_ditch,irrigation,143,,CDSS,,,3004665,,,,,37.035915,-107.875004,,,,,,
1095,div_1095_irrigation,sjb,co,sjb_co_tyner_east_side_ditch,irrigation,145,,CDSS,,,3001243,,,,,37.186501,-107.749416,,,,,,
1096,div_1096_irrigation,sjb,co,sjb_co_upper_camp_ditch,irrigation,155,,CDSS,,,7700587,,,,,37.161554,-106.681972,,,,,,
1097,div_1097_interbasin,sjb,co,sjb_co_usbr_blanco_r_diversion,interbasin,N/A,-1,CDSS,,,2904667,,,,,37.203766,-106.811248,,,,,,
1098,div_1098_interbasin,sjb,co,sjb_co_usbr_little_navajo_divr,interbasin,N/A,-1,CDSS,,,7704636,,,,,37.077308,-106.811058,,,,,,
1099,div_1099_interbasin,sjb,co,sjb_co_usbr_navajo_diversion,interbasin,N/A,-1,CDSS,,,7704635,,,,,37.030549,-106.735637,,,,,,
1100,div_1100_irrigation,sjb,co,sjb_co_warren_vosburgh_ditch,irrigation,141,,CDSS,,,3300550,,,,,37.139108,-108.162169,,,,,,
1101,div_1101_irrigation,sjb,co,sjb_co_webber_ditch,irrigation,139,,CDSS,,,3400576,,,,,37.357171,-108.254953,,,,,,
1102,div_1102_irrigation,sjb,co,sjb_co_weber_reservoir_inlet_d,irrigation,139,,CDSS,,,3400577,,,,,37.403994,-108.196634,,,water stored in Webber Reservoir prior to application to fields,,,
1103,div_1103_interbasin,sjb,co,sjb_co_weminuche_pass_ditch,interbasin,N/A,-1,CDSS,,,3104637,,,,,37.667786,-107.33649,,,,,,
1104,div_1104_irrigation,sjb,co,sjb_co_west_ranch_creek_ditch,irrigation,155,,CDSS,,,7700592,,,,,37.096616,-106.69514,,,,,,
1105,div_1105_interbasin,sjb,co,sjb_co_williams_cr_sq_pass_divr,interbasin,N/A,-1,CDSS,,,7804672,,,,,37.599465,-107.217469,,,,,,
1106,div_1106_irrigation,sjb,co,sjb_co_wilson_ditch,irrigation,137,,CDSS,,,3200690,,,,,37.324303,-108.614265,,,,,,
1107,div_1107_irrigation,sjb,co,sjb_co_wommer_irrigation_ditch,irrigation,151,,CDSS,,,3100513,,,,,37.33911,-107.626381,,,,,,
1108,div_1108_municipal,sjb,nm,sjb_nm_aztec,municipal,143,0,NMOSE,,,,,,64,y,36.920592,-107.909948,,,,,,
1109,div_1109_irrigation,sjb,nm,sjb_nm_cedar,irrigation,143,0,NMOSE,,,,,,68,y,36.966379,-107.87168,,,,,,
1110,div_1110_irrigation,sjb,nm,sjb_nm_citizens,irrigation,142,0,NMOSE,,,,,,69,y,36.796869,-107.714066,,,,,,
1111,div_1111_irrigation,sjb,nm,sjb_nm_cunningham,irrigation,141,0,NMOSE,,,,,,70,y,36.953054,-108.185994,,,,,,
1112,div_1112_irrigation,sjb,nm,sjb_nm_eledge,irrigation,143,0,NMOSE,,,,,,71,y,36.830579,-107.996608,,,,,,
1113,div_1113_irrigation,sjb,nm,sjb_nm_farmers_irrigation,irrigation,143,0,NMOSE,,,,,,72,y,36.870012,-107.96633,,,,,,
1114,div_1114_irrigation,sjb,nm,sjb_nm_farmers_mutual,irrigation,140,0,NMOSE,,,,,,73,y,36.726606,-108.230046,,,,,,
1115,div_1115_irrigation,sjb,nm,sjb_nm_farmington_echo,irrigation,143,0,NMOSE,,,,,,74,y,36.748793,-108.148205,,,,,,
1116,div_1116_irrigation,sjb,nm,sjb_nm_graves_atterbury,irrigation,143,0,NMOSE,,,,,,75,y,36.947284,-107.882298,,,,,,
1117,div_1117_irrigation,sjb,nm,sjb_nm_greenhorn,irrigation,141,0,NMOSE,,,,,,90,y,36.973322,-108.19086,,,,,,
1118,div_1118_irrigation,sjb,nm,sjb_nm_halford_independent,irrigation,143,0,NMOSE,,,,,,76,y,36.816114,-108.026333,,,,,,
1119,div_1119_irrigation,sjb,nm,sjb_nm_hammond,irrigation,142,0,NMOSE,,,,,,86,y,36.74578,-107.810226,,,,,,
1120,div_1120_irrigation,sjb,nm,sjb_nm_helton,irrigation,141,0,NMOSE,,,,,,91,y,36.911364,-108.179703,,,,,,
1121,div_1121_irrigation,sjb,nm,sjb_nm_highland_park,irrigation,141,0,NMOSE,,,,,,92,y,36.970432,-108.191798,,,,,,
1122,div_1122_irrigation,sjb,nm,sjb_nm_hillside,irrigation,141,0,NMOSE,,,,,,93,y,36.984997,-108.191819,,,,,,
1123,div_1123_irrigation,sjb,nm,sjb_nm_hogback_canal,irrigation,138;140,0,USGS,,USGS_09367580,,,,,,36.746326,-108.538016,,,"limited data available, but very large diversion",,,
1124,div_1124_irrigation,sjb,nm,sjb_nm_jackson,irrigation,141,0,NMOSE,,,,,,95,y,36.866285,-108.197593,,,,,,
1125,div_1125_irrigation,sjb,nm,sjb_nm_jewett_valley,irrigation,140,0,NMOSE,,,,,,87,y,36.749521,-108.420332,,,,,,
1126,div_1126_irrigation,sjb,nm,sjb_nm_kello_blancett,irrigation,143,0,NMOSE,,,,,,77,y,36.820143,-108.010337,,,,,,
1127,div_1127_irrigation,sjb,nm,sjb_nm_la_plata_indian,irrigation,141,0,NMOSE,,,,,,94,y,36.967097,-108.191256,,,,,,
1128,div_1128_irrigation,sjb,nm,sjb_nm_lefthand,irrigation,141,0,NMOSE,,,,,,97,y,36.926756,-108.18315,,,,,,
1129,div_1129_municipal,sjb,nm,sjb_nm_lower_animas,municipal,143,0,NMOSE,,,,,,78,y,36.872906,-107.960703,,,,,,
1130,div_1130_irrigation,sjb,nm,sjb_nm_mcderrmott,irrigation,141,0,NMOSE,,,,,,98,y,36.933983,-108.185058,,,,,,
1131,div_1131_irrigation,sjb,nm,sjb_nm_niip,irrigation,142;140,-999,USBR,451,,,,,,,36.81,-107.607,,,,,,
1132,div_1132_irrigation,sjb,nm,sjb_nm_north_farmington,irrigation,143,0,NMOSE,,,,,,79,y,36.74134,-108.168402,,,,,,
1133,div_1133_irrigation,sjb,nm,sjb_nm_ranchmans_terrell,irrigation,143,0,NMOSE,,,,,,81,y,36.787571,-108.080852,,,,,,
1134,div_1134_irrigation,sjb,nm,sjb_nm_sargent,irrigation,143,0,NMOSE,,,,,,82,y,36.898476,-107.930313,,,,,,
1135,div_1135_irrigation,sjb,nm,sjb_nm_stacey,irrigation,143,0,NMOSE,,,,,,83,y,36.931239,-107.888853,,,,,,
1136,div_1136_irrigation,cms,ut,cms_ut_caineville_canal,irrigation,119,0,UTDWR,,,,,3324,,,38.292859,-111.045624,,,,,,
1137,div_1137_irrigation,cms,ut,cms_ut_capitol_reef_national_park,irrigation,119,0,UTDWR,,,,,3328,,,38.278022,-111.261027,,,,,,
1138,div_1138_irrigation,cms,ut,cms_ut_hanksville_canal,irrigation,119,0,UTDWR,,,,,3327,,,38.369967,-110.771459,,,,,,
1139,div_1139_irrigation,cms,ut,cms_ut_hanksville_irrigation_south_ditch,irrigation,119,0,UTDWR,,,,,3285,,,38.369967,-110.771459,,,,,,
